Report Refresh Date,User Principal Name,Last Activation Date,Last Activity Date,Report Period,Windows,Mac,Mobile,Web,Outlook,Word,Excel,PowerPoint,OneNote,Teams,Outlook (Windows),Word (Windows),Excel (Windows),PowerPoint (Windows),OneNote (Windows),Teams (Windows),Outlook (Mac),Word (Mac),Excel (Mac),PowerPoint (Mac),OneNote (Mac),Teams (Mac),Outlook (Mobile),Word (Mobile),Excel (Mobile),PowerPoint (Mobile),OneNote (Mobile),Teams (Mobile),Outlook (Web),Word (Web),Excel (Web),PowerPoint (Web),OneNote (Web),Teams (Web)
2023-10-02,lindsay_kutch@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
2023-10-02,arlo.boyle@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2023-10-02,ara_gutmann@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2023-10-02,rhianna.beier@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
2023-10-02,ryder_rosenbaum@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
2023-10-02,davon.bins@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No
2023-10-02,camilla.halvorson@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
2023-10-02,chad.gutkowski@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
2023-10-02,karlee_abernathy@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2023-10-02,silas_considine@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-02,gregory_o.hara@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-10-02,angel.quitzon@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2023-10-02,naomi_harvey@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2023-10-02,brad_schimmel@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes
2023-10-02,freida_kihn@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes
2023-10-02,geraldine_schinner@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No
2023-10-02,jaclyn.torphy@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-10-02,juliana_huel@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes
2023-10-02,nannie.weber@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes
2023-10-02,jerald.bode@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2023-10-02,peyton.jaskolski@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes
2023-10-02,alexane_mcclure@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-02,salma.cartwright@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
2023-10-02,lorenz.morissette@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
2023-10-02,ayden.howell@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2023-10-02,idell.littel@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-02,felicia_stroman@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No
2023-10-02,telly_flatley@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No
2023-10-02,emery.murazik@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes
2023-10-02,mireille_hyatt@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
2023-10-02,michaela_monahan@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2023-10-02,steve_rowe@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
2023-10-02,helena.daugherty@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
2023-10-02,coleman_volkman@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
2023-10-02,jimmie_effertz@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
2023-10-02,brown.koch@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-10-02,deron_wolf@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2023-10-02,bernadette_fisher@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2023-10-02,nyasia.pfannerstill@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No
2023-10-02,zita_mcglynn@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-10-02,eloise.klein@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes
2023-10-02,gina.leannon@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
2023-10-02,cicero.brown@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No
2023-10-02,luna.jerde@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
2023-10-02,myron.rohan@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2023-10-02,allene_hauck@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-10-02,catherine_hahn@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
2023-10-02,demarcus_kozey@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No
2023-10-02,roderick_lehner@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No
2023-10-02,queenie_maggio@groverale.onmicrosoft.com,2023-09-07,2023-09-07,30,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
